UserID,TotalEnrollments,UniqueCourses,UniqueCategories,UniqueLevels,TotalSpend,AverageTransactionAmount,Age,Gender,AgeGroup,ActivitySegment
U01918,14,14,8,3,979.12,69.93714285714286,23,Male,18-25,Very High Activity
U01919,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U01920,13,13,8,3,1627.8600000000001,125.22000000000001,33,Male,26-35,Very High Activity
U01921,2,2,2,1,0.0,0.0,24,Male,18-25,Low Activity
U01922,2,2,2,2,0.0,0.0,21,Male,18-25,Low Activity
U01923,1,1,1,1,57.32,57.32,19,Male,18-25,Low Activity
U01924,2,2,2,2,89.59,44.795,20,Male,18-25,Low Activity
U01925,1,1,1,1,299.57,299.57,33,Male,26-35,Low Activity
U01926,13,13,9,3,1189.53,91.5023076923077,26,Female,26-35,Very High Activity
U01927,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01928,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U01929,14,14,7,3,1057.52,75.53714285714285,19,Male,18-25,Very High Activity
U01930,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U01931,11,11,7,3,1270.8,115.52727272727272,23,Female,18-25,Very High Activity
U01932,1,1,1,1,415.51,415.51,25,Male,18-25,Low Activity
U01933,2,2,2,1,0.0,0.0,27,Female,26-35,Low Activity
U01934,14,14,8,3,1737.54,124.11,22,Male,18-25,Very High Activity
U01935,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U01936,2,2,2,2,0.0,0.0,23,Male,18-25,Low Activity
U01937,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U01938,2,2,2,1,490.9,245.45,33,Female,26-35,Low Activity
U01939,4,4,4,3,418.61,104.6525,35,Male,26-35,Moderate Activity
U01940,2,2,2,2,276.37,138.185,16,Female,<18,Low Activity
U01941,1,1,1,1,89.59,89.59,26,Female,26-35,Low Activity
U01942,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U01943,14,14,7,3,1499.75,107.125,17,Male,<18,Very High Activity
U01944,2,2,2,2,0.0,0.0,19,Female,18-25,Low Activity
U01945,1,1,1,1,342.61,342.61,29,Female,26-35,Low Activity
U01946,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01947,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01948,1,1,1,1,276.37,276.37,33,Female,26-35,Low Activity
U01949,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U01950,2,2,2,2,0.0,0.0,29,Male,26-35,Low Activity
U01951,3,3,2,2,0.0,0.0,19,Female,18-25,Moderate Activity
U01952,2,2,2,2,0.0,0.0,15,Female,<18,Low Activity
U01953,15,15,11,3,1263.45,84.23,19,Male,18-25,Very High Activity
U01954,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U01955,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U01956,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U01957,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01958,12,12,8,3,1580.86,131.73833333333332,16,Male,<18,Very High Activity
U01959,12,12,8,3,1347.93,112.3275,26,Female,26-35,Very High Activity
U01960,1,1,1,1,326.02,326.02,19,Female,18-25,Low Activity
U01961,14,14,7,3,914.14,65.29571428571428,30,Male,26-35,Very High Activity
U01962,11,11,9,3,1558.3899999999999,141.67181818181817,19,Male,18-25,Very High Activity
U01963,1,1,1,1,327.99,327.99,30,Male,26-35,Low Activity
U01964,4,4,4,3,276.37,69.0925,32,Male,26-35,Moderate Activity
U01965,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U01966,4,4,4,3,576.09,144.0225,25,Female,18-25,Moderate Activity
U01967,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01968,2,2,2,2,415.51,207.755,30,Female,26-35,Low Activity
U01969,1,1,1,1,248.1,248.1,26,Male,26-35,Low Activity
U01970,2,2,2,2,0.0,0.0,16,Female,<18,Low Activity
U01971,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U01972,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U01973,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U01974,2,2,2,2,490.9,245.45,31,Female,26-35,Low Activity
U01975,1,1,1,1,394.26,394.26,29,Male,26-35,Low Activity
U01976,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U01977,2,2,2,2,89.59,44.795,32,Male,26-35,Low Activity
U01978,1,1,1,1,89.59,89.59,26,Male,26-35,Low Activity
U01979,12,12,8,3,1259.32,104.94333333333333,25,Female,18-25,Very High Activity
U01980,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01981,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U01982,1,1,1,1,276.37,276.37,35,Female,26-35,Low Activity
U01983,1,1,1,1,53.86,53.86,29,Female,26-35,Low Activity
U01984,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U01985,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U01986,1,1,1,1,346.71,346.71,29,Female,26-35,Low Activity
U01987,13,13,10,3,1332.16,102.47384615384615,15,Male,<18,Very High Activity
U01988,1,1,1,1,490.9,490.9,17,Female,<18,Low Activity
U01989,13,13,8,3,822.52,63.27076923076923,26,Female,26-35,Very High Activity
U01990,2,2,2,2,0.0,0.0,16,Male,<18,Low Activity
U01991,3,3,3,2,363.90999999999997,121.30333333333333,16,Female,<18,Moderate Activity
U01992,2,2,1,2,346.71,173.355,18,Male,18-25,Low Activity
U01993,14,14,8,3,1263.01,90.215,23,Female,18-25,Very High Activity
U01994,11,11,8,3,1198.07,108.91545454545454,20,Female,18-25,Very High Activity
U01995,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U01996,1,1,1,1,394.26,394.26,29,Female,26-35,Low Activity
U01997,1,1,1,1,346.71,346.71,16,Male,<18,Low Activity
U01998,15,15,10,3,1587.13,105.80866666666667,23,Male,18-25,Very High Activity
U01999,2,2,1,2,906.41,453.205,17,Female,<18,Low Activity
U02000,2,2,2,1,57.32,28.66,32,Male,26-35,Low Activity
U02001,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02002,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U02003,4,4,4,2,490.9,122.725,31,Male,26-35,Moderate Activity
U02004,1,1,1,1,342.61,342.61,27,Male,26-35,Low Activity
U02005,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02006,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U02007,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02008,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02009,1,1,1,1,299.57,299.57,34,Male,26-35,Low Activity
U02010,14,14,9,3,1880.52,134.32285714285715,31,Male,26-35,Very High Activity
U02011,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02012,1,1,1,1,37.89,37.89,17,Female,<18,Low Activity
U02013,2,2,2,2,0.0,0.0,29,Female,26-35,Low Activity
U02014,3,3,3,2,54.64,18.213333333333335,23,Female,18-25,Moderate Activity
U02015,14,14,9,3,1209.15,86.36785714285715,30,Male,26-35,Very High Activity
U02016,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02017,2,2,2,1,53.86,26.93,22,Female,18-25,Low Activity
U02018,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02019,3,3,2,2,269.71,89.90333333333332,25,Female,18-25,Moderate Activity
U02020,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02021,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02022,11,11,8,3,958.29,87.11727272727272,27,Female,26-35,Very High Activity
U02023,2,2,2,2,0.0,0.0,31,Female,26-35,Low Activity
U02024,2,2,2,2,0.0,0.0,24,Female,18-25,Low Activity
U02025,1,1,1,1,276.37,276.37,21,Male,18-25,Low Activity
U02026,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02027,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02028,2,2,2,1,0.0,0.0,35,Female,26-35,Low Activity
U02029,1,1,1,1,342.61,342.61,28,Male,26-35,Low Activity
U02030,1,1,1,1,117.68,117.68,28,Female,26-35,Low Activity
U02031,2,2,2,2,119.04,59.52,20,Male,18-25,Low Activity
U02032,2,2,2,2,0.0,0.0,17,Male,<18,Low Activity
U02033,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02034,1,1,1,1,117.68,117.68,31,Female,26-35,Low Activity
U02035,15,15,9,3,1531.93,102.12866666666667,32,Male,26-35,Very High Activity
U02036,2,2,2,2,89.59,44.795,26,Male,26-35,Low Activity
U02037,2,2,2,2,327.99,163.995,18,Female,18-25,Low Activity
U02038,11,11,9,3,519.95,47.26818181818182,32,Female,26-35,Very High Activity
U02039,13,13,10,3,1893.39,145.64538461538461,29,Male,26-35,Very High Activity
U02040,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02041,3,3,3,2,37.89,12.63,34,Male,26-35,Moderate Activity
U02042,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02043,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U02044,2,2,2,2,0.0,0.0,24,Female,18-25,Low Activity
U02045,1,1,1,1,0.78,0.78,28,Female,26-35,Low Activity
U02046,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02047,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02048,1,1,1,1,89.59,89.59,19,Female,18-25,Low Activity
U02049,1,1,1,1,248.1,248.1,22,Male,18-25,Low Activity
U02050,3,3,3,1,0.0,0.0,28,Male,26-35,Moderate Activity
U02051,1,1,1,1,342.61,342.61,31,Female,26-35,Low Activity
U02052,2,2,1,2,772.97,386.485,21,Male,18-25,Low Activity
U02053,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02054,2,2,2,2,0.0,0.0,23,Male,18-25,Low Activity
U02055,14,14,9,3,1958.82,139.91571428571427,33,Female,26-35,Very High Activity
U02056,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U02057,2,2,2,2,0.0,0.0,16,Male,<18,Low Activity
U02058,13,13,8,3,1253.57,96.42846153846153,16,Male,<18,Very High Activity
U02059,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02060,3,3,2,3,0.0,0.0,31,Female,26-35,Moderate Activity
U02061,1,1,1,1,117.68,117.68,25,Female,18-25,Low Activity
U02062,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02063,2,2,2,1,37.89,18.945,26,Male,26-35,Low Activity
U02064,15,15,10,3,2068.0,137.86666666666667,35,Male,26-35,Very High Activity
U02065,2,2,2,1,0.0,0.0,20,Male,18-25,Low Activity
U02066,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02067,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U02068,13,13,7,3,1233.26,94.86615384615385,15,Male,<18,Very High Activity
U02069,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02070,1,1,1,1,342.61,342.61,31,Female,26-35,Low Activity
U02071,13,13,8,3,906.51,69.73153846153846,24,Male,18-25,Very High Activity
U02072,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U02073,2,2,2,2,37.89,18.945,19,Female,18-25,Low Activity
U02074,14,14,9,3,1691.76,120.84,27,Female,26-35,Very High Activity
U02075,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02076,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02077,14,14,10,3,856.78,61.19857142857143,24,Male,18-25,Very High Activity
U02078,2,2,2,2,342.37,171.185,34,Female,26-35,Low Activity
U02079,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U02080,2,2,2,2,833.51,416.755,33,Male,26-35,Low Activity
U02081,2,2,2,2,119.04,59.52,19,Female,18-25,Low Activity
U02082,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U02083,2,2,2,2,487.92,243.96,27,Female,26-35,Low Activity
U02084,3,3,3,2,0.78,0.26,21,Female,18-25,Moderate Activity
U02085,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02086,2,2,2,1,342.61,171.305,30,Male,26-35,Low Activity
U02087,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02088,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02089,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02090,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02091,3,3,3,3,37.89,12.63,27,Male,26-35,Moderate Activity
U02092,1,1,1,1,89.59,89.59,25,Female,18-25,Low Activity
U02093,2,2,2,1,248.1,124.05,18,Male,18-25,Low Activity
U02094,11,11,9,3,394.26,35.841818181818184,24,Female,18-25,Very High Activity
U02095,1,1,1,1,119.04,119.04,32,Female,26-35,Low Activity
U02096,13,13,9,3,815.44,62.72615384615385,31,Male,26-35,Very High Activity
U02097,2,2,2,1,327.99,163.995,15,Female,<18,Low Activity
U02098,13,13,8,3,1137.72,87.51692307692308,25,Male,18-25,Very High Activity
U02099,1,1,1,1,394.26,394.26,21,Female,18-25,Low Activity
U02100,1,1,1,1,248.1,248.1,15,Female,<18,Low Activity
U02101,1,1,1,1,37.89,37.89,27,Male,26-35,Low Activity
U02102,3,3,3,2,0.0,0.0,20,Female,18-25,Moderate Activity
U02103,3,3,2,1,472.28,157.42666666666665,33,Male,26-35,Moderate Activity
U02104,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U02105,1,1,1,1,394.26,394.26,32,Female,26-35,Low Activity
U02106,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02107,2,2,2,2,0.0,0.0,31,Male,26-35,Low Activity
U02108,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U02109,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02110,1,1,1,1,276.37,276.37,25,Male,18-25,Low Activity
U02111,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U02112,2,2,2,1,0.0,0.0,22,Female,18-25,Low Activity
U02113,2,2,1,2,327.99,163.995,28,Female,26-35,Low Activity
U02114,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02115,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02116,1,1,1,1,342.61,342.61,32,Female,26-35,Low Activity
U02117,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U02118,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02119,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02120,2,2,2,1,89.59,44.795,19,Male,18-25,Low Activity
U02121,1,1,1,1,415.51,415.51,16,Female,<18,Low Activity
U02122,2,2,2,2,0.0,0.0,32,Female,26-35,Low Activity
U02123,2,2,2,1,415.51,207.755,32,Male,26-35,Low Activity
U02124,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U02125,13,13,10,3,1813.93,139.53307692307692,31,Female,26-35,Very High Activity
U02126,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02127,2,2,2,2,0.0,0.0,21,Female,18-25,Low Activity
U02128,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02129,2,2,2,1,0.0,0.0,20,Female,18-25,Low Activity
U02130,1,1,1,1,212.39,212.39,19,Male,18-25,Low Activity
U02131,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U02132,2,2,2,1,0.0,0.0,20,Female,18-25,Low Activity
U02133,2,2,2,1,0.78,0.39,21,Male,18-25,Low Activity
U02134,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02135,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U02136,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02137,1,1,1,1,285.05,285.05,30,Male,26-35,Low Activity
U02138,2,2,2,2,490.9,245.45,19,Female,18-25,Low Activity
U02139,1,1,1,1,0.78,0.78,23,Male,18-25,Low Activity
U02140,1,1,1,1,326.02,326.02,21,Female,18-25,Low Activity
U02141,2,2,2,2,276.37,138.185,17,Male,<18,Low Activity
U02142,4,4,4,2,212.39,53.0975,26,Female,26-35,Moderate Activity
U02143,3,3,3,2,155.57,51.85666666666666,24,Male,18-25,Moderate Activity
U02144,14,14,9,3,1768.1100000000001,126.29357142857144,15,Male,<18,Very High Activity
U02145,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02146,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02147,15,15,11,3,1788.0,119.2,33,Male,26-35,Very High Activity
U02148,1,1,1,1,346.71,346.71,31,Female,26-35,Low Activity
U02149,15,15,8,3,1208.6599999999999,80.57733333333333,21,Female,18-25,Very High Activity
U02150,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02151,13,13,8,3,2232.52,171.7323076923077,18,Female,18-25,Very High Activity
U02152,13,13,9,3,2323.13,178.7023076923077,35,Female,26-35,Very High Activity
U02153,13,13,9,3,1672.28,128.63692307692307,18,Female,18-25,Very High Activity
U02154,3,3,3,3,837.6099999999999,279.2033333333333,16,Male,<18,Moderate Activity
U02155,14,14,10,3,623.14,44.51,16,Female,<18,Very High Activity
U02156,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02157,3,3,3,3,0.0,0.0,29,Male,26-35,Moderate Activity
U02158,4,4,4,3,748.65,187.1625,17,Female,<18,Moderate Activity
U02159,2,2,2,2,327.99,163.995,29,Female,26-35,Low Activity
U02160,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U02161,14,14,7,3,822.39,58.74214285714286,23,Female,18-25,Very High Activity
U02162,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02163,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02164,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02165,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02166,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02167,3,3,3,1,342.61,114.20333333333333,25,Female,18-25,Moderate Activity
U02168,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U02169,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02170,1,1,1,1,472.28,472.28,24,Male,18-25,Low Activity
U02171,2,2,2,2,57.32,28.66,31,Male,26-35,Low Activity
U02172,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U02173,1,1,1,1,326.02,326.02,22,Female,18-25,Low Activity
U02174,14,14,8,3,1787.88,127.7057142857143,17,Female,<18,Very High Activity
U02175,2,2,2,2,0.0,0.0,15,Female,<18,Low Activity
U02176,1,1,1,1,117.68,117.68,23,Male,18-25,Low Activity
U02177,1,1,1,1,472.28,472.28,35,Male,26-35,Low Activity
U02178,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U02179,2,2,2,2,0.0,0.0,27,Female,26-35,Low Activity
U02180,4,4,4,2,0.0,0.0,31,Female,26-35,Moderate Activity
U02181,2,2,2,2,342.61,171.305,27,Female,26-35,Low Activity
U02182,2,2,2,2,0.0,0.0,29,Male,26-35,Low Activity
U02183,1,1,1,1,117.68,117.68,19,Male,18-25,Low Activity
U02184,2,2,2,2,177.34,88.67,20,Female,18-25,Low Activity
U02185,2,2,2,2,0.0,0.0,16,Male,<18,Low Activity
U02186,4,4,4,3,363.90999999999997,90.97749999999999,29,Male,26-35,Moderate Activity
U02187,2,2,2,2,57.32,28.66,21,Male,18-25,Low Activity
U02188,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U02189,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02190,4,4,3,3,453.4,113.35,19,Male,18-25,Moderate Activity
U02191,4,4,2,2,37.89,9.4725,24,Male,18-25,Moderate Activity
U02192,2,2,2,2,0.0,0.0,22,Female,18-25,Low Activity
U02193,2,2,2,1,0.0,0.0,20,Male,18-25,Low Activity
U02194,2,2,2,1,790.47,395.235,18,Male,18-25,Low Activity
U02195,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U02196,1,1,1,1,248.1,248.1,31,Female,26-35,Low Activity
U02197,2,2,2,2,0.0,0.0,24,Female,18-25,Low Activity
U02198,2,2,1,2,0.0,0.0,17,Female,<18,Low Activity
U02199,12,12,6,3,841.2900000000001,70.1075,27,Male,26-35,Very High Activity
U02200,2,2,2,2,618.98,309.49,23,Male,18-25,Low Activity
U02201,1,1,1,1,326.02,326.02,20,Male,18-25,Low Activity
U02202,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02203,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02204,1,1,1,1,327.99,327.99,16,Female,<18,Low Activity
U02205,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02206,3,3,2,2,0.0,0.0,31,Male,26-35,Moderate Activity
U02207,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U02208,2,2,2,2,327.99,163.995,30,Male,26-35,Low Activity
U02209,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U02210,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02211,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02212,15,15,10,3,1164.95,77.66333333333334,33,Male,26-35,Very High Activity
U02213,1,1,1,1,342.61,342.61,17,Male,<18,Low Activity
U02214,4,4,4,3,322.94,80.735,20,Female,18-25,Moderate Activity
U02215,11,11,10,3,595.5899999999999,54.144545454545444,32,Male,26-35,Very High Activity
U02216,2,2,2,2,89.59,44.795,26,Female,26-35,Low Activity
U02217,14,14,9,3,722.87,51.63357142857143,21,Male,18-25,Very High Activity
U02218,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02219,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02220,1,1,1,1,472.28,472.28,30,Male,26-35,Low Activity
U02221,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02222,1,1,1,1,394.26,394.26,23,Male,18-25,Low Activity
U02223,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02224,13,13,9,3,772.15,59.396153846153844,18,Female,18-25,Very High Activity
U02225,2,2,2,1,119.04,59.52,33,Female,26-35,Low Activity
U02226,2,2,2,2,490.9,245.45,20,Female,18-25,Low Activity
U02227,1,1,1,1,394.26,394.26,21,Female,18-25,Low Activity
U02228,2,2,2,2,0.0,0.0,19,Male,18-25,Low Activity
U02229,2,2,2,2,0.0,0.0,34,Female,26-35,Low Activity
U02230,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02231,13,13,10,3,817.99,62.92230769230769,20,Male,18-25,Very High Activity
U02232,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U02233,2,2,2,1,299.57,149.785,28,Male,26-35,Low Activity
U02234,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02235,2,2,2,2,337.46,168.73,15,Female,<18,Low Activity
U02236,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02237,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U02238,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02239,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02240,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U02241,2,2,2,1,301.96,150.98,29,Male,26-35,Low Activity
U02242,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U02243,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02244,1,1,1,1,57.32,57.32,34,Male,26-35,Low Activity
U02245,1,1,1,1,472.28,472.28,22,Male,18-25,Low Activity
U02246,1,1,1,1,89.59,89.59,15,Female,<18,Low Activity
U02247,1,1,1,1,212.39,212.39,15,Female,<18,Low Activity
U02248,14,14,10,3,1251.85,89.41785714285713,29,Male,26-35,Very High Activity
U02249,2,2,2,1,117.68,58.84,25,Female,18-25,Low Activity
U02250,13,13,8,3,1422.4,109.41538461538462,19,Female,18-25,Very High Activity
U02251,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02252,2,2,2,1,0.0,0.0,29,Female,26-35,Low Activity
U02253,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02254,15,15,11,3,860.5699999999999,57.37133333333333,17,Female,<18,Very High Activity
U02255,2,2,1,2,89.59,44.795,18,Female,18-25,Low Activity
U02256,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02257,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02258,16,16,10,3,1617.15,101.071875,21,Male,18-25,Very High Activity
U02259,2,2,2,2,119.04,59.52,32,Female,26-35,Low Activity
U02260,1,1,1,1,346.71,346.71,16,Female,<18,Low Activity
U02261,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02262,3,3,3,2,0.0,0.0,31,Female,26-35,Moderate Activity
U02263,1,1,1,1,346.71,346.71,29,Female,26-35,Low Activity
U02264,2,2,2,2,415.51,207.755,28,Female,26-35,Low Activity
U02265,2,2,2,2,394.26,197.13,33,Male,26-35,Low Activity
U02266,1,1,1,1,490.9,490.9,21,Male,18-25,Low Activity
U02267,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U02268,2,2,2,2,0.0,0.0,29,Female,26-35,Low Activity
U02269,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02270,3,3,3,2,487.92,162.64000000000001,21,Male,18-25,Moderate Activity
U02271,2,2,2,1,57.32,28.66,20,Male,18-25,Low Activity
U02272,1,1,1,1,0.0,0.0,23,Female,18-25,Low Activity
U02273,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02274,2,2,2,1,177.34,88.67,16,Male,<18,Low Activity
U02275,2,2,2,2,0.0,0.0,23,Female,18-25,Low Activity
U02276,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02277,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02278,1,1,1,1,0.0,0.0,20,Male,18-25,Low Activity
U02279,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U02280,2,2,2,2,415.51,207.755,26,Female,26-35,Low Activity
U02281,1,1,1,1,276.37,276.37,34,Male,26-35,Low Activity
U02282,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02283,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U02284,13,13,8,3,1127.8899999999999,86.76076923076923,28,Male,26-35,Very High Activity
U02285,2,2,2,2,177.34,88.67,28,Female,26-35,Low Activity
U02286,1,1,1,1,326.02,326.02,32,Female,26-35,Low Activity
U02287,1,1,1,1,212.39,212.39,22,Male,18-25,Low Activity
U02288,15,15,10,3,1437.73,95.84866666666667,32,Female,26-35,Very High Activity
U02289,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U02290,15,15,10,3,1052.32,70.15466666666666,25,Male,18-25,Very High Activity
U02291,2,2,2,1,57.32,28.66,31,Female,26-35,Low Activity
U02292,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02293,1,1,1,1,487.92,487.92,30,Female,26-35,Low Activity
U02294,1,1,1,1,53.86,53.86,26,Male,26-35,Low Activity
U02295,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02296,1,1,1,1,342.61,342.61,27,Female,26-35,Low Activity
U02297,1,1,1,1,472.28,472.28,28,Male,26-35,Low Activity
U02298,1,1,1,1,119.04,119.04,22,Female,18-25,Low Activity
U02299,2,2,2,1,0.0,0.0,35,Female,26-35,Low Activity
U02300,15,15,9,3,1511.0,100.73333333333333,35,Male,26-35,Very High Activity
U02301,13,13,8,3,547.67,42.128461538461536,18,Female,18-25,Very High Activity
U02302,2,2,2,2,285.05,142.525,30,Male,26-35,Low Activity
U02303,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
